X_4_Alwar_21_Alwar_Wheat 22780.0
X_4_Alwar_25_Alwar_Wheat 13740.0
X_50_Bharatpur_26_Bharatpur_Wheat 18260.0
X_51_Bharatpur_26_Bharatpur_Wheat 50220.0
X_52_Bharatpur_26_Bharatpur_Wheat 23740.0
X_53_Bharatpur_26_Bharatpur_Wheat 28890.0
X_53_Bharatpur_29_Dhaulpur_Wheat 35940.0
X_54_Bharatpur_26_Bharatpur_Wheat 9130.0
X_55_Bharatpur_26_Bharatpur_Wheat 59350.0
X_56_Bhilwara_2_Bhilwara_Wheat 29708.25
X_56_Bhilwara_5_Pali_Wheat 10340.75
X_56_Bhilwara_86_Barmer_Wheat 5601.0
X_58_Bhilwara_1_Ajmer_Wheat 49711.3
X_58_Bhilwara_78_Jodhpur_Wheat 23328.7
X_59_Bhilwara_1_Ajmer_Wheat 31960.0
X_5_Alwar_25_Alwar_Wheat 82170.0
X_60_Bhilwara_5_Pali_Wheat 12688.7
X_60_Bhilwara_78_Jodhpur_Wheat 5571.3
X_61_Bhilwara_2_Bhilwara_Wheat 18260.0
X_62_Bhilwara_78_Jodhpur_Wheat 18260.0
X_63_Bhilwara_2_Bhilwara_Wheat 18260.0
X_64_Bhilwara_2_Bhilwara_Wheat 13067.86
X_64_Bhilwara_77_Jalor_Wheat 632.14
X_65_Bhilwara_77_Jalor_Wheat 9130.0
X_66_Bhilwara_1_Ajmer_Wheat 22830.0
X_67_Bikaner_86_Barmer_Wheat 22830.0
X_68_Bikaner_39_Bikaner_Wheat 21420.0
X_68_Bikaner_40_Bikaner_Wheat 15100.0
X_69_Bikaner_40_Bikaner_Wheat 1830.0
X_6_Alwar_25_Alwar_Wheat 36520.0
X_70_Bikaner_40_Bikaner_Wheat 18260.0
X_71_Bikaner_39_Bikaner_Wheat 36520.0
X_72_Bikaner_40_Bikaner_Wheat 13700.0
X_73_Bikaner_40_Bikaner_Wheat 18260.0
X_74_Bikaner_6_Nagaur_Wheat 13700.0
X_75_Bikaner_40_Bikaner_Wheat 4570.0
X_76_Bikaner_40_Bikaner_Wheat 45650.0
X_77_Bikaner_40_Bikaner_Wheat 4570.0
X_78_Bikaner_39_Bikaner_Wheat 40131.0
X_78_Bikaner_6_Nagaur_Wheat 5519.0
X_7_Alwar_48_Jaipur_Wheat 10280.0
X_7_Alwar_60_Sikar_Wheat 13890.0
X_81_Bundi_NG16006_Bundi_Wheat 34620.0
X_82_Bundi_NG16003_Bundi_Wheat 677.86
X_84_Bundi_106_Sawai_Madhopur_Wheat 18260.0
X_88_Bundi_1_Ajmer_Wheat 11426.74
X_8_Alwar_21_Alwar_Wheat 9130.0
X_90_Bundi_4_Ajmer_Wheat 18260.0
X_91_Bundi_NG16006_Bundi_Wheat 18260.0
X_92_Bundi_90_Bundi_Wheat 98450.0
X_92_Bundi_NG16003_Bundi_Wheat 358070.0
X_93_Bundi_NG16006_Bundi_Wheat 27390.0
X_94_Bundi_4_Ajmer_Wheat 45650.0
X_95_Bundi_106_Sawai_Madhopur_Wheat 45650.0
X_97_Bundi_90_Bundi_Wheat 27390.0
X_9_Alwar_21_Alwar_Wheat 27390.0
